gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,firstPick,champion,ban1,ban2,ban3,ban4,ban5,pick1,pick2,pick3,pick4,pick5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,void_grubs,opp_void_grubs,firstbaron,barons,opp_barons,atakhans,opp_atakhans,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,damagetotowers,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,gpr,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15,goldat20,xpat20,csat20,opp_goldat20,opp_xpat20,opp_csat20,golddiffat20,xpdiffat20,csdiffat20,killsat20,assistsat20,deathsat20,opp_killsat20,opp_assistsat20,opp_deathsat20,goldat25,xpat25,csat25,opp_goldat25,opp_xpat25,opp_csat25,golddiffat25,xpdiffat25,csdiffat25,killsat25,assistsat25,deathsat25,opp_killsat25,opp_assistsat25,opp_deathsat25
LOLTMNT03_336244,complete,,LCK,2026,Cup,0,2026-01-15 08:05:23,1,16.01,100,Blue,team,,,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,0,,Rumble,Jayce,Poppy,K'Sante,Sion,Yunara,Xin Zhao,Orianna,Alistar,Kennen,1783,0,7,16,14,7,16,1,1,1,0,1,,,,0.2356,0.7740,1,2,2,2,2,0,1,1,0,0,0,,0,0,0,0,1,1,2,1,1,0,0,0,0,3,8,0,0,19,33,0,1,71844,2417.6332,,3801.8396,2793.4492,18060,98,3.2978,38,1.2787,28,271,9.1195,52005,32440,1091.6433,,49650,-0.0546195,-0.53,,823,183,,,33.8531,16682,20881,371,15729,19765,361,953,1116,10,1,2,0,0,0,1,25219,33465,587,24850,33002,574,369,463,13,1,2,1,1,1,1,32341,44043,758,36977,48058,785,-4636,-4015,-27,1,2,6,6,9,1,44816,59783,904,47221,58700,951,-2405,1083,-47,7,14,10,10,15,7
LOLTMNT03_336244,complete,,LCK,2026,Cup,0,2026-01-15 08:05:23,1,16.01,200,Red,team,,,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,,Neeko,Malphite,Varus,Lulu,Bard,Azir,Pantheon,Corki,Renekton,Nami,1783,1,16,7,35,16,7,2,1,0,0,0,,,,0.5384,0.7740,0,2,2,2,2,2,0,0,0,0,0,,0,0,1,1,0,2,1,0,0,1,0,0,1,8,3,1,1,33,19,1,0,85611,2880.9086,,3236.1638,2458.7213,35475,103,3.4661,53,1.7835,36,312,10.4992,60101,40536,1364.0830,,52438,0.0546195,0.53,,887,218,,,37.1845,15729,19765,361,16682,20881,371,-953,-1116,-10,0,0,1,1,2,0,24850,33002,574,25219,33465,587,-369,-463,-13,1,1,1,1,2,1,36977,48058,785,32341,44043,758,4636,4015,27,6,9,1,1,2,6,47221,58700,951,44816,59783,904,2405,-1083,47,10,15,7,7,14,10
13062-13062_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=13062,LPL,2026,Split 1,0,2026-01-15 08:14:04,2,16.01,1,Blue,top,Liangchen,oe:player:76a48b285de2308d5de60668d021ed5,Ultra Prime,oe:team:8d09428f093dfbf3c488bce350af0b1,1,Renekton,Poppy,Neeko,Sylas,Renata Glasc,Corki,,,,,,2240,0,1,3,2,9,15,,,,,,0,,,0.2411,0.6429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27329,732.0268,0.26545,1040.6518,,,14,0.3750,13,0.3482,6,56,1.5000,13688,8843,236.8661,0.201467,13124,,,329,329,0,0,0,8.8125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13062-13062_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=13062,LPL,2026,Split 1,0,2026-01-15 08:14:04,2,16.01,2,Blue,jng,Grizzly,oe:player:655c522b43d1444e55a0a4615c2b59b,Ultra Prime,oe:team:8d09428f093dfbf3c488bce350af0b1,1,Malphite,Poppy,Neeko,Sylas,Renata Glasc,Corki,,,,,,2240,0,2,4,5,9,15,,,,,,1,,,0.2411,0.6429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16263,435.6161,0.157959,670.8482,,,8,0.2143,15,0.4018,9,57,1.5268,12776,7931,212.4375,0.180689,12615,,,251,32,219,162,4,6.7232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13062-13062_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=13062,LPL,2026,Split 1,0,2026-01-15 08:14:04,2,16.01,3,Blue,mid,Saber,oe:player:da42b9f18367dc6c30476ec117c29de,Ultra Prime,oe:team:8d09428f093dfbf3c488bce350af0b1,1,Syndra,Poppy,Neeko,Sylas,Renata Glasc,Corki,,,,,,2240,0,2,2,5,9,15,,,,,,0,,,0.2411,0.6429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26708,715.3929,0.259411,569.0893,,,15,0.4018,9,0.2411,1,47,1.2589,15980,11135,298.2589,0.253686,15794,,,386,386,0,0,0,10.3393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13062-13062_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=13062,LPL,2026,Split 1,0,2026-01-15 08:14:04,2,16.01,4,Blue,bot,Hena,oe:player:9712524dc88851032bd53054f8b49b4,Ultra Prime,oe:team:8d09428f093dfbf3c488bce350af0b1,1,Miss Fortune,Poppy,Neeko,Sylas,Renata Glasc,Corki,,,,,,2240,0,4,3,1,9,15,,,,,,0,,,0.2411,0.6429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26429,707.9196,0.256706,409.0982,,,19,0.5089,17,0.4554,5,54,1.4464,17274,12429,332.9196,0.283168,16894,,,362,360,2,2,0,9.6964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13062-13062_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=13062,LPL,2026,Split 1,0,2026-01-15 08:14:04,2,16.01,5,Blue,sup,Xiaoxia,oe:player:403937c97942cb4634ef8907077ede5,Ultra Prime,oe:team:8d09428f093dfbf3c488bce350af0b1,1,Alistar,Poppy,Neeko,Sylas,Renata Glasc,Corki,,,,,,2240,0,0,3,7,9,15,,,,,,0,,,0.2411,0.6429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6226,166.7679,0.0604747,864.8036,,,103,2.7589,8,0.2143,27,158,4.2321,8400,3555,95.2232,0.0809897,8086,,,29,29,0,0,0,0.7768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13062-13062_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=13062,LPL,2026,Split 1,0,2026-01-15 08:14:04,2,16.01,6,Red,top,sasi,oe:player:e85e46c5f3d3fcce55af9ca6a4cb45c,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,0,Jax,Jayce,Orianna,Azir,Akali,LeBlanc,,,,,,2240,1,4,1,6,15,9,,,,,,0,,,0.4018,0.6429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29525,790.8482,0.256272,964.0179,,,20,0.5357,6,0.1607,4,53,1.4196,15964,11119,297.8304,0.197657,14672,,,329,321,8,4,3,8.8125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13062-13062_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=13062,LPL,2026,Split 1,0,2026-01-15 08:14:04,2,16.01,7,Red,jng,Heng,oe:player:92f0831b560a15d8be3be25275adb08,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,0,Dr. Mundo,Jayce,Orianna,Azir,Akali,LeBlanc,,,,,,2240,1,6,2,7,15,9,,,,,,0,,,0.4018,0.6429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33660,901.6071,0.292165,1674.7500,,,9,0.2411,22,0.5893,7,77,2.0625,17562,12717,340.6339,0.226064,15129,,,293,36,257,164,39,7.8482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13062-13062_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=13062,LPL,2026,Split 1,0,2026-01-15 08:14:04,2,16.01,8,Red,mid,Tangyuan,oe:player:3c93fcbfb525315f6412904e5b9abbd,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,0,Taliyah,Jayce,Orianna,Azir,Akali,LeBlanc,,,,,,2240,1,1,2,8,15,9,,,,,,0,,,0.4018,0.6429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15325,410.4911,0.133023,372.0268,,,23,0.6161,14,0.3750,9,72,1.9286,14822,9977,267.2411,0.177356,13289,,,333,321,12,4,4,8.9196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13062-13062_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=13062,LPL,2026,Split 1,0,2026-01-15 08:14:04,2,16.01,9,Red,bot,Shaoye,oe:player:6d734e1e86b978852d95cfd63d6a643,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,0,Sivir,Jayce,Orianna,Azir,Akali,LeBlanc,,,,,,2240,1,3,1,6,15,9,,,,,,0,,,0.4018,0.6429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30172,808.1786,0.261889,331.4196,,,24,0.6429,10,0.2679,7,68,1.8214,21949,17104,458.1429,0.304051,18139,,,443,429,14,0,10,11.8661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13062-13062_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=13062,LPL,2026,Split 1,0,2026-01-15 08:14:04,2,16.01,10,Red,sup,Ycx,oe:player:397bcf46311de3cf780469b2a842b67,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,0,Lulu,Jayce,Orianna,Azir,Akali,LeBlanc,,,,,,2240,1,1,3,11,15,9,,,,,,0,,,0.4018,0.6429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6527,174.8304,0.0566498,368.0357,,,70,1.8750,18,0.4821,23,161,4.3125,10182,5337,142.9554,0.0948714,9680,,,39,39,0,0,0,1.0446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13062-13062_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=13062,LPL,2026,Split 1,0,2026-01-15 08:14:04,2,16.01,100,Blue,team,,,Ultra Prime,oe:team:8d09428f093dfbf3c488bce350af0b1,1,,Poppy,Neeko,Sylas,Renata Glasc,Corki,Malphite,Renekton,Miss Fortune,Syndra,Alistar,2240,0,9,15,20,9,15,,,,,1,,,,0.2411,0.6429,0,3,3,,,,,,,,,3,,,,0,1,3,0,,0,2,,,0,1,11,,,,,0,4,102955,2757.7232,,3554.4911,,,159,4.2589,62,1.6607,48,373,9.9911,68118,43892,1175.6786,,66513,-0.0639781,,,,221,165,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13062-13062_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=13062,LPL,2026,Split 1,0,2026-01-15 08:14:04,2,16.01,200,Red,team,,,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,0,,Jayce,Orianna,Azir,Akali,LeBlanc,Jax,Dr. Mundo,Taliyah,Sivir,Lulu,2240,1,15,9,38,15,9,,,,,0,,,,0.4018,0.6429,1,3,3,,,,,,,,,3,,,,1,0,0,3,,2,0,,,1,11,1,,,,,4,0,115208,3085.9286,,3710.2500,,,146,3.9107,70,1.8750,50,431,11.5446,80479,56253,1506.7768,,70909,0.0639781,,,,291,172,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOLTMNT03_336246,complete,,LCK,2026,Cup,0,2026-01-15 08:56:47,2,16.01,1,Blue,top,Kiin,oe:player:03daae1844b9ad257324c3eedf41e28,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,Ambessa,Neeko,Sylas,Vi,Varus,Sivir,,,,,,1469,1,2,1,7,34,5,0,0,0,0,0,0,0,0,1.3887,1.5929,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,20459,835.6297,0.195591,752.3485,1057.8625,13904,13,0.5310,4,0.1634,2,29,1.1845,10614,7342,299.8775,0.176468,10100,,,229,229,0,,,9.3533,3329,4994,90,3612,5523,87,-283,-529,3,0,0,1,1,0,0,4924,8507,141,5302,9338,140,-378,-831,1,0,0,1,1,0,1,7761,12046,202,6968,12534,190,793,-488,12,2,0,1,1,1,1,10614,15404,229,7789,13615,198,2825,1789,31,2,7,1,1,3,4
LOLTMNT03_336246,complete,,LCK,2026,Cup,0,2026-01-15 08:56:47,2,16.01,2,Blue,jng,Canyon,oe:player:92544d7a994bd6841cccd9f6e42e3de,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,Wukong,Neeko,Sylas,Vi,Varus,Sivir,,,,,,1469,1,4,1,16,34,5,0,0,0,0,0,0,0,0,1.3887,1.5929,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,1,0,18592,759.3737,0.177742,982.8727,870.3880,8270,14,0.5718,6,0.2451,5,48,1.9605,11520,8248,336.8822,0.198245,10458,,,184,13,171,,,7.5153,3564,4152,79,3256,3682,71,308,470,8,0,2,0,0,0,0,5901,6968,117,4652,5616,102,1249,1352,15,1,5,0,0,0,0,8938,10210,153,5833,6875,115,3105,3335,38,3,7,0,0,1,2,11520,13615,184,7021,8744,132,4499,4871,52,4,16,1,0,3,5
LOLTMNT03_336246,complete,,LCK,2026,Cup,0,2026-01-15 08:56:47,2,16.01,3,Blue,mid,Chovy,oe:player:fb6e61b8acb05df17b7e5ad4ae7c800,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,Ryze,Neeko,Sylas,Vi,Varus,Sivir,,,,,,1469,1,8,1,8,34,5,1,0,0,0,0,0,0,0,1.3887,1.5929,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,21331,871.2457,0.203927,803.3220,559.6460,6699,14,0.5718,3,0.1225,5,37,1.5112,12426,9154,373.8870,0.220022,11225,,,257,224,33,,,10.4969,4023,5160,103,3430,5001,100,593,159,3,1,1,0,0,0,1,6809,9053,162,4945,6987,142,1864,2066,20,4,2,0,0,0,3,9428,12011,214,6890,9888,202,2538,2123,12,5,2,0,0,0,4,12426,16929,257,8059,13048,227,4367,3881,30,8,8,1,0,2,7
LOLTMNT03_336246,complete,,LCK,2026,Cup,0,2026-01-15 08:56:47,2,16.01,4,Blue,bot,Ruler,oe:player:eada4723af6f51cf2391d85b5fde49b,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,Ezreal,Neeko,Sylas,Vi,Varus,Sivir,,,,,,1469,1,17,2,6,34,5,4,2,1,0,1,1,0,0,1.3887,1.5929,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,35966,1468.9993,0.34384,659.6732,341.9469,13759,9,0.3676,4,0.1634,2,21,0.8577,15182,11910,486.4534,0.286267,13883,,,217,207,10,,,8.8632,4344,3936,95,3162,4046,81,1182,-110,14,2,2,1,0,0,1,6893,6653,152,4864,6367,127,2029,286,25,3,4,1,0,0,2,10313,10130,195,7027,7864,149,3286,2266,46,6,5,2,1,0,5,15182,14441,217,10324,9754,180,4858,4687,37,17,6,2,3,0,8
LOLTMNT03_336246,complete,,LCK,2026,Cup,0,2026-01-15 08:56:47,2,16.01,5,Blue,sup,Duro,oe:player:605821ebcf6a2e53f03ec6e8e463d1b,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,Leona,Neeko,Sylas,Vi,Varus,Sivir,,,,,,1469,1,3,0,17,34,5,0,0,0,0,1,0,1,0,1.3887,1.5929,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,8253,337.0865,0.0788998,568.5092,653.0565,275,43,1.7563,19,0.7760,15,120,4.9013,8223,4951,202.2192,0.118997,7195,,,33,33,0,,,1.3479,2935,2839,14,2830,2461,3,105,378,11,1,3,0,1,0,2,4792,3635,23,3994,3014,11,798,621,12,2,6,0,1,0,4,6642,5456,30,5103,4187,14,1539,1269,16,3,9,0,1,1,7,8223,8884,33,6045,5667,16,2178,3217,17,3,17,0,1,2,10
LOLTMNT03_336246,complete,,LCK,2026,Cup,0,2026-01-15 08:56:47,2,16.01,6,Red,top,Rich,oe:player:6fbf57b984dbf130701e09ea4110bb8,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,0,Sion,Rumble,Jayce,Malphite,Nautilus,Rakan,,,,,,1469,0,1,4,3,5,34,0,0,0,0,0,0,0,0,0.2042,1.5929,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,17249,704.5201,0.296563,1469.3669,2427.1205,304,10,0.4084,3,0.1225,0,27,1.1028,7789,4517,184.4929,0.197438,7050,,,198,198,0,,,8.0871,3612,5523,87,3329,4994,90,283,529,-3,1,0,0,0,0,1,5302,9338,140,4924,8507,141,378,831,-1,1,0,1,0,0,1,6968,12534,190,7761,12046,202,-793,488,-12,1,1,1,2,0,1,7789,13615,198,10614,15404,229,-2825,-1789,-31,1,3,4,2,7,1
LOLTMNT03_336246,complete,,LCK,2026,Cup,0,2026-01-15 08:56:47,2,16.01,7,Red,jng,Willer,oe:player:baf26814ef7b2f10fac33a00c3d53a3,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,0,Jarvan IV,Rumble,Jayce,Malphite,Nautilus,Rakan,,,,,,1469,0,0,5,3,5,34,0,0,0,0,0,0,0,0,0.2042,1.5929,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,0,1,7524,307.3111,0.129361,861.3206,767.9510,1097,10,0.4084,6,0.2451,6,29,1.1845,7021,3749,153.1246,0.163866,6350,,,132,13,119,,,5.3914,3256,3682,71,3564,4152,79,-308,-470,-8,0,0,0,0,2,0,4652,5616,102,5901,6968,117,-1249,-1352,-15,0,0,0,1,5,0,5833,6875,115,8938,10210,153,-3105,-3335,-38,0,1,2,3,7,0,7021,8744,132,11520,13615,184,-4499,-4871,-52,0,3,5,4,16,1
LOLTMNT03_336246,complete,,LCK,2026,Cup,0,2026-01-15 08:56:47,2,16.01,8,Red,mid,Ucal,oe:player:bd6a2e6aaeb993fd29f43790265297f,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,0,Cassiopeia,Rumble,Jayce,Malphite,Nautilus,Rakan,,,,,,1469,0,0,7,2,5,34,0,0,0,0,0,0,0,0,0.2042,1.5929,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,9878,403.4581,0.169833,803.8530,504.4248,4921,11,0.4493,4,0.1634,2,32,1.3070,8059,4787,195.5208,0.209241,7800,,,227,227,0,,,9.2716,3430,5001,100,4023,5160,103,-593,-159,-3,0,0,1,1,1,0,4945,6987,142,6809,9053,162,-1864,-2066,-20,0,0,3,4,2,0,6890,9888,202,9428,12011,214,-2538,-2123,-12,0,0,4,5,2,0,8059,13048,227,12426,16929,257,-4367,-3881,-30,0,2,7,8,8,1
LOLTMNT03_336246,complete,,LCK,2026,Cup,0,2026-01-15 08:56:47,2,16.01,9,Red,bot,Jiwoo,oe:player:8643b56ba8000250b81fdaca1d7f06e,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,0,Jhin,Rumble,Jayce,Malphite,Nautilus,Rakan,,,,,,1469,0,3,8,0,5,34,0,0,0,0,0,0,0,1,0.2042,1.5929,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,14368,586.8482,0.24703,774.5677,418.2437,3925,8,0.3268,0,0.0000,0,10,0.4084,10324,7052,288.0327,0.308252,9935,,,180,180,0,,,7.3519,3162,4046,81,4344,3936,95,-1182,110,-14,0,0,1,2,2,1,4864,6367,127,6893,6653,152,-2029,-286,-25,0,0,2,3,4,1,7027,7864,149,10313,10130,195,-3286,-2266,-46,1,0,5,6,5,2,10324,9754,180,15182,14441,217,-4858,-4687,-37,3,0,8,17,6,2
LOLTMNT03_336246,complete,,LCK,2026,Cup,0,2026-01-15 08:56:47,2,16.01,10,Red,sup,Andil,oe:player:5ef70ecd799a70ebbda239cd9a9f1e7,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,0,Bard,Rumble,Jayce,Malphite,Nautilus,Rakan,,,,,,1469,0,1,10,2,5,34,0,0,0,0,0,0,0,0,0.2042,1.5929,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,9144,373.4786,0.157213,905.6365,513.5739,0,37,1.5112,10,0.4084,8,85,3.4717,6045,2773,113.2607,0.121202,5565,,,16,16,0,,,0.6535,2830,2461,3,2935,2839,14,-105,-378,-11,1,0,2,1,3,0,3994,3014,11,4792,3635,23,-798,-621,-12,1,0,4,2,6,0,5103,4187,14,6642,5456,30,-1539,-1269,-16,1,1,7,3,9,0,6045,5667,16,8223,8884,33,-2178,-3217,-17,1,2,10,3,17,0
LOLTMNT03_336246,complete,,LCK,2026,Cup,0,2026-01-15 08:56:47,2,16.01,100,Blue,team,,,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,,Neeko,Sylas,Vi,Varus,Sivir,Ryze,Ambessa,Wukong,Ezreal,Leona,1469,1,34,5,54,34,5,5,2,1,0,1,,,,1.3887,1.5929,1,3,0,3,0,1,0,0,0,1,1,,0,0,1,1,0,0,3,1,1,0,0,0,1,9,0,1,1,40,7,1,0,104601,4272.3349,,3766.7257,3482.8999,42907,93,3.7985,36,1.4704,29,255,10.4152,57965,41603,1699.2376,,52861,0.360894,4.65,,706,214,,,37.5766,18195,21081,381,16290,20713,342,1905,368,39,4,8,2,2,0,4,29319,34816,595,23757,31322,522,5562,3494,73,10,17,2,2,0,10,43082,49853,794,31821,41348,670,11261,8505,124,19,23,3,3,3,19,57965,69273,920,39238,50828,753,18727,18445,167,34,54,5,5,10,34
LOLTMNT03_336246,complete,,LCK,2026,Cup,0,2026-01-15 08:56:47,2,16.01,200,Red,team,,,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,0,,Rumble,Jayce,Malphite,Nautilus,Rakan,Cassiopeia,Jarvan IV,Bard,Sion,Jhin,1469,0,5,34,10,5,34,0,0,0,0,0,,,,0.2042,1.5929,0,0,3,0,3,0,0,0,0,0,0,,0,0,0,0,1,3,0,0,0,1,0,0,0,0,9,0,0,7,40,0,1,58163,2375.6161,,4814.7447,4631.3138,10247,76,3.1042,23,0.9394,16,183,7.4745,39238,22876,934.3499,,36700,-0.360894,-4.65,,634,119,,,30.7556,16290,20713,342,18195,21081,381,-1905,-368,-39,2,0,4,4,8,2,23757,31322,522,29319,34816,595,-5562,-3494,-73,2,0,10,10,17,2,31821,41348,670,43082,49853,794,-11261,-8505,-124,3,3,19,19,23,3,39238,50828,753,57965,69273,920,-18727,-18445,-167,5,10,34,34,54,5
13063-13063_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=13063,LPL,2026,Split 1,0,2026-01-15 09:26:10,1,16.01,1,Blue,top,Flandre,oe:player:aad3806ef26a116c73b11efa07e9bd8,Anyone's Legend,oe:team:ed28f87f0cfdba0a2a8f183cebae73a,0,Rek'Sai,Rumble,Jayce,Wukong,Pantheon,Xin Zhao,,,,,,1583,1,2,2,6,22,11,,,,,,1,,,0.8339,1.2508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24365,923.4997,0.259473,1653.8850,,,11,0.4169,6,0.2274,2,35,1.3266,11911,8406,318.6102,0.199767,9880,,,260,259,1,0,1,9.8547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13063-13063_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=13063,LPL,2026,Split 1,0,2026-01-15 09:26:10,1,16.01,2,Blue,jng,Tarzan,oe:player:62922f2b370657a966de4d84f5586bf,Anyone's Legend,oe:team:ed28f87f0cfdba0a2a8f183cebae73a,0,Jarvan IV,Rumble,Jayce,Wukong,Pantheon,Xin Zhao,,,,,,1583,1,1,3,16,22,11,,,,,,0,,,0.8339,1.2508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13794,522.8301,0.1469,936.8793,,,8,0.3032,15,0.5685,7,64,2.4258,11206,7701,291.8888,0.183013,9450,,,205,18,187,125,15,7.7701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13063-13063_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=13063,LPL,2026,Split 1,0,2026-01-15 09:26:10,1,16.01,3,Blue,mid,Shanks,oe:player:0e2f0d3ded24c190dd6a4b3d6f89f04,Anyone's Legend,oe:team:ed28f87f0cfdba0a2a8f183cebae73a,0,Azir,Rumble,Jayce,Wukong,Pantheon,Xin Zhao,,,,,,1583,1,6,3,7,22,11,,,,,,0,,,0.8339,1.2508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18019,682.9690,0.191893,525.2558,,,12,0.4548,5,0.1895,2,25,0.9476,11118,7613,288.5534,0.180922,8714,,,237,233,4,0,0,8.9829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13063-13063_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=13063,LPL,2026,Split 1,0,2026-01-15 09:26:10,1,16.01,4,Blue,bot,Hope,oe:player:7cf68f44e5dc31827b1d3f0a3b4a28e,Anyone's Legend,oe:team:ed28f87f0cfdba0a2a8f183cebae73a,0,Varus,Rumble,Jayce,Wukong,Pantheon,Xin Zhao,,,,,,1583,1,13,1,3,22,11,,,,,,0,,,0.8339,1.2508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28718,1088.4902,0.305841,373.1522,,,13,0.4927,5,0.1895,4,27,1.0234,17413,13908,527.1510,0.33052,14415,,,260,260,0,0,0,9.8547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
